year,nomination,film,win
2002,DOCUMENTARY (Feature),Spellbound,FALSE
2002,DOCUMENTARY (Feature),Winged Migration,FALSE
2002,DOCUMENTARY (Short Subject),The Collector of Bedford Street,FALSE
2002,DOCUMENTARY (Short Subject),Mighty Times: The Legacy of Rosa Parks,FALSE
2002,DOCUMENTARY (Short Subject),Twin Towers,TRUE
2002,DOCUMENTARY (Short Subject),Why Can't We Be a Family Again?,FALSE
2002,FILM EDITING,Chicago,TRUE
2002,FILM EDITING,Gangs of New York,FALSE
2002,FILM EDITING,The Hours,FALSE
2002,FILM EDITING,The Lord of the Rings: The Two Towers,FALSE
2002,FILM EDITING,The Pianist,FALSE
2002,FOREIGN LANGUAGE FILM,El Crimen del Padre Amaro,FALSE
2002,FOREIGN LANGUAGE FILM,Hero,FALSE
2002,FOREIGN LANGUAGE FILM,The Man without a Past,FALSE
2002,FOREIGN LANGUAGE FILM,Nowhere in Africa,TRUE
2002,FOREIGN LANGUAGE FILM,Zus & Zo,FALSE
2002,MAKEUP,Frida,TRUE
2002,MAKEUP,The Time Machine,FALSE
2002,MUSIC (Original Score),Catch Me If You Can,FALSE
2002,MUSIC (Original Score),Far from Heaven,FALSE
2002,MUSIC (Original Score),Frida,TRUE
2002,MUSIC (Original Score),The Hours,FALSE
2002,MUSIC (Original Score),Road to Perdition,FALSE
2002,MUSIC (Original Song),Frida,FALSE
2002,MUSIC (Original Song),The Wild Thornberrys Movie,FALSE
2002,MUSIC (Original Song),Gangs of New York,FALSE
2002,MUSIC (Original Song),Chicago,FALSE
2002,MUSIC (Original Song),8 Mile,TRUE
2002,BEST PICTURE,Chicago,TRUE
2002,BEST PICTURE,Gangs of New York,FALSE
2002,BEST PICTURE,The Hours,FALSE
2002,BEST PICTURE,The Lord of the Rings: The Two Towers,FALSE
2002,BEST PICTURE,The Pianist,FALSE
2002,SHORT FILM (Animated),The Cathedral,FALSE
2002,SHORT FILM (Animated),The ChubbChubbs!,TRUE
2002,SHORT FILM (Animated),Das Rad,FALSE
2002,SHORT FILM (Animated),Mike's New Car,FALSE
2002,SHORT FILM (Animated),Mt. Head,FALSE
2002,SHORT FILM (Live Action),Fait D'Hiver,FALSE
2002,SHORT FILM (Live Action),I'll Wait for the Next One... (J'Attendrai Le Suivant...),FALSE
2002,SHORT FILM (Live Action),Inja (Dog),FALSE
2002,SHORT FILM (Live Action),Johnny Flynton,FALSE
2002,SHORT FILM (Live Action),This Charming Man (Der Er En Yndig Mand),TRUE
2002,SOUND,Chicago,TRUE
2002,SOUND,Gangs of New York,FALSE
2002,SOUND,The Lord of the Rings: The Two Towers,FALSE
2002,SOUND,Road to Perdition,FALSE
2002,SOUND,Spider-Man,FALSE
2002,SOUND EDITING,The Lord of the Rings: The Two Towers,TRUE
2002,SOUND EDITING,Minority Report,FALSE
2002,SOUND EDITING,Road to Perdition,FALSE
2002,VISUAL EFFECTS,The Lord of the Rings: The Two Towers,TRUE
2002,VISUAL EFFECTS,Spider-Man,FALSE
2002,VISUAL EFFECTS,Star Wars Episode II Attack of the Clones,FALSE
2002,WRITING (Adapted Screenplay),About a Boy,FALSE
2002,WRITING (Adapted Screenplay),Adaptation,FALSE
2002,WRITING (Adapted Screenplay),Chicago,FALSE
2002,WRITING (Adapted Screenplay),The Hours,FALSE
2002,WRITING (Adapted Screenplay),The Pianist,TRUE
2002,WRITING (Original Screenplay),Far from Heaven,FALSE
2002,WRITING (Original Screenplay),Gangs of New York,FALSE
2002,WRITING (Original Screenplay),My Big Fat Greek Wedding,FALSE
2002,WRITING (Original Screenplay),Talk to Her,TRUE
2002,WRITING (Original Screenplay),Y Tu Mamá También,FALSE
2002,HONORARY AWARD,,TRUE
2003,ACTOR IN A LEADING ROLE,Pirates of the Caribbean: The Curse of the Black Pearl,FALSE
2003,ACTOR IN A LEADING ROLE,House of Sand and Fog,FALSE
2003,ACTOR IN A LEADING ROLE,Cold Mountain,FALSE
2003,ACTOR IN A LEADING ROLE,Lost in Translation,FALSE
2003,ACTOR IN A LEADING ROLE,Mystic River,TRUE
2003,ACTOR IN A SUPPORTING ROLE,The Cooler,FALSE
2003,ACTOR IN A SUPPORTING ROLE,21 Grams,FALSE
2003,ACTOR IN A SUPPORTING ROLE,In America,FALSE
2003,ACTOR IN A SUPPORTING ROLE,Mystic River,TRUE
2003,ACTOR IN A SUPPORTING ROLE,The Last Samurai,FALSE
2003,ACTRESS IN A LEADING ROLE,Whale Rider,FALSE
2003,ACTRESS IN A LEADING ROLE,Something's Gotta Give,FALSE
2003,ACTRESS IN A LEADING ROLE,In America,FALSE
2003,ACTRESS IN A LEADING ROLE,Monster,TRUE
2003,ACTRESS IN A LEADING ROLE,21 Grams,FALSE
2003,ACTRESS IN A SUPPORTING ROLE,House of Sand and Fog,FALSE
2003,ACTRESS IN A SUPPORTING ROLE,Pieces of April,FALSE
2003,ACTRESS IN A SUPPORTING ROLE,Mystic River,FALSE
2003,ACTRESS IN A SUPPORTING ROLE,Thirteen,FALSE
2003,ACTRESS IN A SUPPORTING ROLE,Cold Mountain,TRUE
2003,ANIMATED FEATURE FILM,Brother Bear,FALSE
2003,ANIMATED FEATURE FILM,Finding Nemo,TRUE
2003,ANIMATED FEATURE FILM,The Triplets of Belleville,FALSE
2003,ART DIRECTION,Girl with a Pearl Earring,FALSE
2003,ART DIRECTION,The Last Samurai,FALSE
2003,ART DIRECTION,The Lord of the Rings: The Return of the King,TRUE
